,dummy_teams,dummy_coaches,scale,n_estimators,min_samples_split,min_samples_leaf,max_features,max_depth,criterion,acc_train,ci_train,acc_test,ci_test,time
87,False,False,std,50,32,1,,400.0,gini,95.72511274023688,1.6122904459994312,79.89342478261331,2.91577942023636,136.45
88,False,False,std,200,32,1,,400.0,gini,96.2298638364754,1.0854858872018653,80.59383991421323,2.399971405658321,391.26
89,False,False,std,500,32,1,,400.0,gini,96.36377295417216,1.0788157013931061,80.69672035418901,2.0044270347971422,904.73
90,False,False,std,50,2,4,,400.0,gini,97.39387644736239,0.6378597201246088,81.29414887404843,1.6466471277201256,127.1
91,False,False,std,200,2,4,,400.0,gini,97.64108940367755,0.6673199293405528,81.85042521791755,1.6729197904322861,355.51
92,False,False,std,500,2,4,,400.0,gini,97.88315833389251,0.6220118182872921,82.46851476318388,2.2589955360527467,809.56
93,False,False,std,50,8,4,,400.0,gini,97.44019787857658,0.9662709902415617,82.3244396785119,2.6042403635668845,124.34
94,False,False,std,200,8,4,,400.0,gini,97.72864526323914,0.6074769452436188,82.61275972267934,1.7625794115294366,353.14
95,False,False,std,500,8,4,,400.0,gini,97.86255040257076,0.7173089943319898,82.50979434529181,2.1751902530339975,810.09
96,False,False,std,50,32,4,,400.0,gini,92.92326688491093,1.7356363486985795,79.00735770329239,2.510999597044732,124.56
97,False,False,std,200,32,4,,400.0,gini,93.50013513180191,1.3874700881209414,79.72866743818149,2.6181932631690623,347.67
98,False,False,std,500,32,4,,400.0,gini,93.4280325684882,1.5066681285149783,80.14061388514338,2.185343386266437,798.45
99,False,False,std,50,2,16,,400.0,gini,75.09266142813229,1.3607371709625762,62.67028358478346,2.895088868177175,86.57
100,False,False,std,200,2,16,,400.0,gini,75.24711217106545,2.0643838417252858,62.75273657723466,3.240570495163142,212.37
101,False,False,std,500,2,16,,400.0,gini,75.49948374081958,2.11486230180725,63.2059201375986,2.899249191282594,464.71
102,False,False,std,50,8,16,,400.0,gini,75.12352160636836,1.763421593034918,62.7525879367641,2.8974524944883044,84.85
103,False,False,std,200,8,16,,400.0,gini,75.18017750404267,2.119472007170741,62.711499463832595,3.2568471828361742,212.62
104,False,False,std,500,8,16,,400.0,gini,75.54069695121966,2.0776935915468333,62.938133712720436,3.0361969965963573,465.65
105,False,False,std,50,32,16,,400.0,gini,74.63939568103378,1.6394557286337548,62.50539883423403,2.4105293225650484,84.54
106,False,False,std,200,32,16,,400.0,gini,75.4943622587884,1.7945101201779023,63.185386518309315,3.3225525817525203,208.84
107,False,False,std,500,32,16,,400.0,gini,75.484051662519,2.0447303644330264,63.08210262562774,3.569845594547893,467.3
108,False,False,std,50,2,1,sqrt,400.0,gini,100.0,0.0,75.8547994946224,1.5674989519039324,39.58
109,False,False,std,200,2,1,sqrt,400.0,gini,100.0,0.0,77.44136664295497,0.73532469058641,47.68
110,False,False,std,500,2,1,sqrt,400.0,gini,100.0,0.0,77.8948262499071,1.5807066992410792,67.92
111,False,False,std,50,8,1,sqrt,400.0,gini,99.89184018748179,0.06932774009160333,76.7202480172423,0.5177709458768162,39.44
112,False,False,std,200,8,1,sqrt,400.0,gini,99.98969868658254,0.017514483148550797,76.92639111554672,1.436683232774248,47.36
113,False,False,std,500,8,1,sqrt,400.0,gini,99.98969868658256,0.017514483148550797,77.54424708293077,1.2802626886501085,66.38
114,False,False,std,50,32,1,sqrt,400.0,gini,97.08488345909828,0.38124078544171736,76.86453544544364,1.3214398027703624,39.55
115,False,False,std,200,32,1,sqrt,400.0,gini,97.65656922235958,0.27043295832067654,77.23532971641522,0.5221455527098505,48.07
116,False,False,std,500,32,1,sqrt,400.0,gini,97.91408216597048,0.3743714886094805,77.54439572340132,0.8669180725313863,64.35
117,False,False,std,50,2,4,sqrt,400.0,gini,94.1646043263925,0.4548677009145009,75.62869610455796,1.7553242947627226,38.67
118,False,False,std,200,2,4,sqrt,400.0,gini,94.95260308408169,0.26123386897189843,76.1436716319662,1.3089645929923424,46.72
119,False,False,std,500,2,4,sqrt,400.0,gini,95.04017883546888,0.3899204512264698,76.39107307802563,2.141054197859828,63.46
120,False,False,std,50,8,4,sqrt,400.0,gini,94.35518923358919,0.4719027043629169,74.90785352543344,1.9449354917232642,38.64
121,False,False,std,200,8,4,sqrt,400.0,gini,94.92172964462856,0.44352709352350916,76.06130357692675,1.767668900282306,46.86
122,False,False,std,500,8,4,sqrt,400.0,gini,95.17408530092221,0.33117589745814147,76.74112138617855,1.4619252434189247,63.0
123,False,False,std,50,32,4,sqrt,400.0,gini,92.95941431039152,0.03666968098042177,75.2369647615913,1.3773579229720998,38.89
124,False,False,std,200,32,4,sqrt,400.0,gini,93.5671745624395,0.6382256956653607,75.91724972660771,2.086474521395701,46.3
125,False,False,std,500,32,4,sqrt,400.0,gini,93.94314863198612,0.28865960568603133,75.91722849225476,1.9720399034746359,63.18
126,False,False,std,50,2,16,sqrt,400.0,gini,70.15858426429287,1.1531183471296191,58.11727733126652,2.731478167243666,38.21
127,False,False,std,200,2,16,sqrt,400.0,gini,70.50880505029582,0.8704155690252126,58.69410852877786,1.6679006524470277,44.81
128,False,False,std,500,2,16,sqrt,400.0,gini,70.49850771524348,0.7628888857666315,58.67348997207684,1.4662769322648743,56.37
129,False,False,std,50,8,16,sqrt,400.0,gini,70.52427956449102,0.6546145995360831,58.446898191894846,1.5012809370613067,37.98
130,False,False,std,200,8,16,sqrt,400.0,gini,70.62212612849643,0.736245673808875,58.57052459468929,1.9396767185517072,43.81
131,False,False,std,500,8,16,sqrt,400.0,gini,70.5912327972177,0.7806370656059071,58.63240149914532,1.5715448842129345,56.26
132,False,False,std,50,32,16,sqrt,400.0,gini,70.08132839202703,0.7491792614686654,58.1583445698451,1.2060676008172029,37.88
133,False,False,std,200,32,16,sqrt,400.0,gini,70.39551977738128,0.6143363201179247,58.09661630585963,1.8251991603425577,44.5
134,False,False,std,500,32,16,sqrt,400.0,gini,70.8590523587329,0.7559157975484011,58.59110068268444,1.1866885933035245,56.66
135,False,False,std,50,2,1,log2,400.0,gini,100.0,0.0,67.42883837472263,0.9767872215425326,37.94
136,False,False,std,200,2,1,log2,400.0,gini,100.0,0.0,69.2832768853451,1.3843789011005077,43.87
137,False,False,std,500,2,1,log2,400.0,gini,100.0,0.0,69.6951596292482,1.0328450639389588,56.79
138,False,False,std,50,8,1,log2,400.0,gini,99.8248843025117,0.09157444865539548,67.36723751685477,1.8052129764908882,37.8
139,False,False,std,200,8,1,log2,400.0,gini,99.99484934329128,0.014300515607507999,69.38619979402677,1.8432960421107514,43.75
140,False,False,std,500,8,1,log2,400.0,gini,100.0,0.0,69.42747937613471,1.9298828258480363,55.36
141,False,False,std,50,32,1,log2,400.0,gini,96.22994207765609,0.6744275586304878,68.5624343062206,3.0361836431495313,37.65
142,False,False,std,200,32,1,log2,400.0,gini,97.65658115745494,0.32596364572684705,69.03570556446218,1.5121309863861,43.95
143,False,False,std,500,32,1,log2,400.0,gini,97.88321270488248,0.5258925781236171,69.40675464766899,1.576100608629101,55.21
144,False,False,std,50,2,4,log2,400.0,gini,89.64771576862147,0.8009553644816525,65.92534001507639,1.9713280905183965,37.67
145,False,False,std,200,2,4,log2,400.0,gini,91.2134358407731,0.18938756794032957,67.1819677874866,1.3370863660062409,43.68
146,False,False,std,500,2,4,log2,400.0,gini,91.46581934562259,0.5549609491211529,66.85228322379945,1.6606231609032134,54.65
147,False,False,std,50,8,4,log2,400.0,gini,89.60653968962916,0.6565587571242851,66.50176775988193,1.2682665719188928,38.4
148,False,False,std,200,8,4,log2,400.0,gini,91.26494638622552,0.46542979182060334,67.16115812160913,1.8826933238484556,43.92
149,False,False,std,500,8,4,log2,400.0,gini,91.46065940606192,0.6151075832988556,67.38798347967341,1.5067816125200562,55.94
150,False,False,std,50,32,4,log2,400.0,gini,89.30779231767086,0.5593653200830563,65.88357204285091,1.0746714474296035,38.45
151,False,False,std,200,32,4,log2,400.0,gini,90.5181396209891,0.31302179949089304,66.66699226007836,1.5705367634949117,43.17
152,False,False,std,500,32,4,log2,400.0,gini,91.20312391838198,0.477028549111527,66.74931784641191,1.0685688008101908,54.51
153,False,False,std,50,2,16,log2,400.0,gini,64.14293814994883,0.8740525298022944,54.30590208839861,1.1783357820509677,37.38
154,False,False,std,200,2,16,log2,400.0,gini,64.64770250740439,1.2333294472931644,54.944716362130656,1.4982574540973705,41.84
155,False,False,std,500,2,16,log2,400.0,gini,64.67340805056661,1.0848832979793255,54.49123552082559,1.210828587394609,53.22
156,False,False,std,50,8,16,log2,400.0,gini,64.16353414617522,1.2960942227811807,53.955790077186876,2.0316202563431105,37.2
157,False,False,std,200,8,16,log2,400.0,gini,64.51888967542642,1.213400030315789,54.22366143947679,1.5905934929444883,42.24
158,False,False,std,500,8,16,log2,400.0,gini,64.91547565465989,1.0952702959226797,54.40905857496257,1.3097344762081764,52.55
159,False,False,std,50,32,16,log2,400.0,gini,64.13779412384864,1.222803099232896,53.79060804569633,1.3957435298015044,37.11
160,False,False,std,200,32,16,log2,400.0,gini,64.61160680067037,1.2407818060324365,54.14105980655504,0.98733243610653,42.29
161,False,False,std,500,32,16,log2,400.0,gini,64.5137628889084,0.9575634562509157,54.6355654177328,0.9825089372434229,53.36
162,False,False,std,50,2,1,,,gini,99.97939737316509,0.04169280928943178,82.67414823701785,0.9434491030672427,137.32
163,False,False,std,200,2,1,,,gini,100.0,0.0,83.16901483219551,1.7930555407099955,395.08
164,False,False,std,500,2,1,,,gini,100.0,0.0,83.49863569282385,1.8796531305832944,920.71
165,False,False,std,50,8,1,,,gini,99.87123888676857,0.050565166678101355,83.04530349198933,1.4461993896686802,136.13
166,False,False,std,200,8,1,,,gini,99.97939737316509,0.02675381492875417,83.47801713612282,1.8867948941032904,395.66
167,False,False,std,500,8,1,,,gini,99.98969868658256,0.017514483148550797,83.33379341098028,2.0841271609803993,920.33
168,False,False,std,50,32,1,,,gini,95.7302766581627,1.3484678540561277,79.76960727064244,1.5492662108150919,136.7
169,False,False,std,200,32,1,,,gini,96.19896652683155,0.9927242793047785,80.38752694108528,1.3851968284147453,397.34
170,False,False,std,500,32,1,,,gini,96.30196507366739,1.1223119346388526,80.59379744550735,2.0031457172995366,911.62
171,False,False,std,50,2,4,,,gini,97.39385257717166,0.9803973679238117,81.80937921369193,2.543866219480218,124.77
172,False,False,std,200,2,4,,,gini,97.67714134839525,0.7178130030889823,82.34495206344825,1.943610247381363,352.83
173,False,False,std,500,2,4,,,gini,97.79559849596579,0.7773733069693519,82.59209869727245,1.9601522597924554,806.01
174,False,False,std,50,8,4,,,gini,97.41446846522365,0.6832531094473371,81.47954600953423,1.9001093382185785,124.06
175,False,False,std,200,8,4,,,gini,97.78015315644815,0.6606756573821324,82.15946999055072,1.7953174932422582,354.3
176,False,False,std,500,8,4,,,gini,97.83680242351394,0.6686083135937724,82.67455168972363,2.2461369887003304,813.75
177,False,False,std,50,32,4,,,gini,92.89238814097098,1.486168281339616,79.41945279072482,2.135431187355808,122.09
178,False,False,std,200,32,4,,,gini,93.43832327293202,1.4932519151451287,80.5526877382229,2.5154876168207094,346.69
179,False,False,std,500,32,4,,,gini,93.45377922142333,1.691187777257949,80.34650217121259,2.404383955074946,802.07
180,False,False,std,50,2,16,,,gini,74.96902577529718,1.9933433094559203,62.56727573869004,3.1893496802134824,85.41
181,False,False,std,200,2,16,,,gini,75.46859836627111,2.3008505398682617,62.958709800715596,2.982688130086353,214.24
182,False,False,std,500,2,16,,,gini,75.53041950799293,1.972707760265998,63.06167517810313,2.9408604124191804,467.67
183,False,False,std,50,8,16,,,gini,74.66517813925498,1.590980847957785,62.40241222249356,3.017052180456523,84.81
184,False,False,std,200,8,16,,,gini,75.30376011200954,2.068532316310897,63.02056547081869,3.177271915243302,212.47
185,False,False,std,500,8,16,,,gini,75.40679313800976,2.1563839840457923,62.793867518872034,3.115753936204745,461.55
186,False,False,std,50,32,16,,,gini,75.73124472700856,2.3209239680092515,63.51498614458471,2.875722165623595,84.83
187,False,False,std,200,32,16,,,gini,75.18533611748164,2.154148040076463,63.16470425854948,3.005039821244266,212.44
188,False,False,std,500,32,16,,,gini,75.4531437439015,1.9275165055632308,62.99992567976473,3.0938315918785713,466.65
189,False,False,std,50,2,1,sqrt,,gini,100.0,0.0,76.20495397454002,1.6395151777708203,39.54
190,False,False,std,200,2,1,sqrt,,gini,100.0,0.0,77.2353721851211,1.0656903671380582,48.06
191,False,False,std,500,2,1,sqrt,,gini,100.0,0.0,77.60625139350441,1.4382833168422873,67.56
192,False,False,std,50,8,1,sqrt,,gini,99.89699217031223,0.039163577680130304,76.37022094344232,0.8963663158567204,39.67
193,False,False,std,200,8,1,sqrt,,gini,99.98454935599553,0.01751298034002223,77.50300996952872,0.8160217356848387,48.85
194,False,False,std,500,8,1,sqrt,,gini,100.0,0.0,77.66789472007814,1.1666242967404346,66.74
195,False,False,std,50,32,1,sqrt,,gini,97.01276763456752,0.5653298224755859,76.28768301357937,1.5515672141834151,39.3
196,False,False,std,200,32,1,sqrt,,gini,97.64112388284191,0.2186882121527812,77.54424708293077,0.6854981220977934,47.5
197,False,False,std,500,32,1,sqrt,,gini,97.75442772146035,0.26603068828195664,77.6268487158525,0.8523598403486301,65.38
198,False,False,std,50,2,4,sqrt,,gini,94.35002664178509,0.43395411022374486,74.88717126567362,2.4667339818192167,38.57
199,False,False,std,200,2,4,sqrt,,gini,94.92172434014174,0.3524645048266197,75.6697421087836,1.6407606375937824,46.39
200,False,False,std,500,2,4,sqrt,,gini,95.20499587178311,0.47322143415811474,76.28793782581461,1.7365691260892753,63.26
201,False,False,std,50,8,4,sqrt,,gini,94.15432423092234,0.303471672641711,75.50509093611646,1.5935503396176443,38.4
202,False,False,std,200,8,4,sqrt,,gini,94.77751125678411,0.3916798272555272,76.26725556605477,1.8505060729743206,47.37
203,False,False,std,500,8,4,sqrt,,gini,95.02988282653824,0.5168934497103453,75.99957531294129,1.5233414621072634,63.05
204,False,False,std,50,32,4,sqrt,,gini,93.00060895508771,0.39285172894091785,75.21657978277257,1.2776617235596741,38.67
205,False,False,std,200,32,4,sqrt,,gini,93.75773692556717,0.457306868553376,76.16433265737311,1.783347860643613,46.29
206,False,False,std,500,32,4,sqrt,,gini,93.92254467902947,0.5758915881036324,75.99946914117659,1.691284765797591,63.13
207,False,False,std,50,2,16,sqrt,,gini,70.18435213517529,0.8361164636243003,58.13791712232048,1.8898790713052667,37.9
208,False,False,std,200,2,16,sqrt,,gini,70.45216108771686,0.5921925361039366,58.2409249684139,1.664486617095214,43.75
209,False,False,std,500,2,16,sqrt,,gini,70.75089387233638,0.7162854944583608,58.5293299499931,1.8776490815664624,56.73
210,False,False,std,50,8,16,sqrt,,gini,70.06588040026597,0.9224504611849165,58.61178294244429,1.5587507256088606,37.48
211,False,False,std,200,8,16,sqrt,,gini,70.56031824799166,0.6478468291549307,58.323208086041596,1.5949929535928085,44.02
212,False,False,std,500,8,16,sqrt,,gini,70.6581979650397,0.5261031476363928,58.32322932039453,1.1987434321995762,56.33
213,False,False,std,50,32,16,sqrt,,gini,70.2410040544845,0.7968871217848207,58.01407837599669,1.2824825819115173,38.54
214,False,False,std,200,32,16,sqrt,,gini,70.4933902115774,0.42372015112252737,58.44696189495365,1.685581535764652,44.21
215,False,False,std,500,32,16,sqrt,,gini,70.51397692495186,0.70890765738527,58.71476955418476,1.4398660768362601,56.78
216,False,False,std,50,2,1,log2,,gini,100.0,0.0,66.95539724165755,1.4375846732033457,38.43
217,False,False,std,200,2,1,log2,,gini,100.0,0.0,69.09770987503583,1.4011449726409888,44.78
218,False,False,std,500,2,1,log2,,gini,100.0,0.0,69.73658785182668,1.8474470623420591,55.67
219,False,False,std,50,8,1,log2,,gini,99.8094310062638,0.10985249416843904,67.18220136536888,2.696702225037857,38.37
220,False,False,std,200,8,1,log2,,gini,99.98455068211723,0.028594588105035165,69.46854661471329,2.0670858096540465,42.96
221,False,False,std,500,8,1,log2,,gini,100.0,0.0,69.63345259961565,1.3506601966844933,55.73
222,False,False,std,50,32,1,log2,,gini,96.2453608947396,0.37666566712527566,67.90261925743468,1.198689150019462,38.18
223,False,False,std,200,32,1,log2,,gini,97.59993056426745,0.48555483614427286,69.15943813902132,0.9034143232125211,43.95
224,False,False,std,500,32,1,log2,,gini,97.75959561775126,0.5504743772174127,69.88066293649867,1.7798502695970972,54.57
225,False,False,std,50,2,4,log2,,gini,89.7146464572791,0.6929559342135588,65.94540647860109,2.009595798090678,37.75
226,False,False,std,200,2,4,log2,,gini,91.10527204988976,0.35588402148472026,66.33741386815589,1.5285455780986184,43.54
227,False,False,std,500,2,4,log2,,gini,91.59455791478501,0.3895433870727469,66.8317071358043,1.4481903989134453,54.7
228,False,False,std,50,8,4,log2,,gini,89.83312482279698,1.254373341198849,65.2042638580696,1.977962898061442,37.49
229,False,False,std,200,8,4,log2,,gini,91.1774051140027,0.5267927088347627,66.70788962383344,1.1686583010222753,43.23
230,False,False,std,500,8,4,log2,,gini,91.59971387598057,0.45123216872440675,66.70810196736281,1.6668879680942157,55.51
231,False,False,std,50,32,4,log2,,gini,89.13779677609205,0.6010265898703931,65.55450327539894,2.370997393019806,38.23
232,False,False,std,200,32,4,log2,,gini,90.83229254881388,0.31632921377911427,66.74897809676494,2.1773685046616547,43.62
233,False,False,std,500,32,4,log2,,gini,90.98166424561047,0.425678376808192,66.50187393164661,1.294771661747756,54.44
234,False,False,std,50,2,16,log2,,gini,64.1584060335355,0.5079690001206183,54.14110227526091,1.5903466652386737,37.75
235,False,False,std,200,2,16,log2,,gini,64.48800164863451,0.9512347818512262,54.28536846910932,1.1008527816424964,42.41
236,False,False,std,500,2,16,log2,,gini,64.70946132140601,1.0212971263550512,54.264771146761234,1.0915705415576582,53.35
237,False,False,std,50,8,16,log2,,gini,64.19962189617898,0.6628196951222541,54.88277575461582,1.575678436626912,37.6
238,False,False,std,200,8,16,log2,,gini,64.56526017314374,1.0260387933762203,54.07939524562838,1.1269437214700624,42.75
239,False,False,std,500,8,16,log2,,gini,64.80215722870268,1.2298980261250299,54.429613428604796,1.029974893154158,53.06
240,False,False,std,50,32,16,log2,,gini,64.59614422157054,1.13148327633559,54.24413135570726,1.1890165730277116,37.13
241,False,False,std,200,32,16,log2,,gini,64.48798308293061,1.0726541304290158,53.89387070402497,0.9032601748366562,43.43
242,False,False,std,500,32,16,log2,,gini,64.78155460186777,1.2467165681362722,54.28547464087401,1.4126604328947239,54.38
243,False,False,std,50,2,1,,100.0,entropy,96.12173850312156,0.6661831105458038,80.28488007899179,2.2820879081291148,139.54
244,False,False,std,200,2,1,,100.0,entropy,96.46163808388144,1.163862596782105,80.61450093962011,2.0794819678329457,413.3
245,False,False,std,500,2,1,,100.0,entropy,96.58007931799152,1.1456993764433752,80.49085330247276,2.05460373892479,974.8
246,False,False,std,50,8,1,,100.0,entropy,94.96803383626056,1.7909522513832685,80.0376272734029,2.211057069459005,140.69
247,False,False,std,200,8,1,,100.0,entropy,95.42637332500884,1.6668554684026984,80.79991930945884,2.248050438391284,416.06
248,False,False,std,500,8,1,,100.0,entropy,95.6839154432973,1.381864125636186,80.79987684075297,1.9210926142976719,975.2
249,False,False,std,50,32,1,,100.0,entropy,90.10093112309514,0.6481902186774839,78.90437109155191,1.9685723938420148,140.39
250,False,False,std,200,32,1,,100.0,entropy,90.5335120238129,1.177906133576231,78.86353743085564,2.527336038806922,415.36
251,False,False,std,500,32,1,,100.0,entropy,90.70864496088339,1.3216323857170846,78.98710013059127,2.6627366757197297,966.3
252,False,False,std,50,2,4,,100.0,entropy,93.26840862477732,1.1868092347494266,80.01698748234894,2.1412936344024107,136.75
253,False,False,std,200,2,4,,100.0,entropy,93.64950550247679,1.2471002084219072,80.09950417785895,2.2613858738554846,396.41
254,False,False,std,500,2,4,,100.0,entropy,93.8246026342612,1.3155582554467902,80.07901302727552,2.832032047872796,928.04
255,False,False,std,50,8,4,,100.0,entropy,93.19112623007734,1.2536473391510607,79.6254897172646,1.5599093179881887,137.58
256,False,False,std,200,8,4,,100.0,entropy,93.96884356617468,1.0280585013186667,80.34650217121258,1.4068519325411912,394.25
257,False,False,std,500,8,4,,100.0,entropy,94.10788742711966,1.2049112507565474,80.22310934630045,2.2553464280842683,916.96
258,False,False,std,50,32,4,,100.0,entropy,90.10608177980384,0.5419933880441603,78.65735186384532,2.1154799297137794,135.61
259,False,False,std,200,32,4,,100.0,entropy,90.0648141984138,1.544768533868652,79.04891333198849,2.7526639292962085,394.99
260,False,False,std,500,32,4,,100.0,entropy,90.46142537395968,1.076537619381455,79.0488071602238,2.2830021153874798,911.12
261,False,False,std,50,2,16,,100.0,entropy,78.64133261439855,0.7989851447984744,64.89524031978935,2.140654096717673,94.75
262,False,False,std,200,2,16,,100.0,entropy,78.98127595717476,0.6044384490573899,64.54487349634238,2.0848050228276462,244.83
263,False,False,std,500,2,16,,100.0,entropy,79.0739851256885,0.7194675383017517,64.54489473069532,2.2116612854277373,553.85
264,False,False,std,50,8,16,,100.0,entropy,78.6979951426814,1.1547364057784877,64.4419930563666,2.634035558443812,94.65
265,False,False,std,200,8,16,,100.0,entropy,78.71345374341612,0.5751667186347661,64.42141696837143,2.4802548630522474,246.47
266,False,False,std,500,8,16,,100.0,entropy,79.02761595409285,0.9762156327592086,64.44201429071953,2.351427428977262,553.52
267,False,False,std,50,32,16,,100.0,entropy,77.93054464083717,0.5704716644829666,63.98863962117914,2.142858607645957,96.78
268,False,False,std,200,32,16,,100.0,entropy,78.88340287073522,0.9907022371591693,64.25651098346906,2.6194634921568616,247.35
269,False,False,std,500,32,16,,100.0,entropy,79.13063439275429,0.7843479136297964,64.73027063182818,2.702202991645941,554.92
270,False,False,std,50,2,1,sqrt,100.0,entropy,98.07887798433744,0.834125192572656,74.84572180874218,1.174544781894081,39.27
271,False,False,std,200,2,1,sqrt,100.0,entropy,98.64542369986366,0.6846194047422755,75.89667363861255,1.8876647689125772,48.77
272,False,False,std,500,2,1,sqrt,100.0,entropy,98.81024604066474,0.5295510936484634,76.47344113306507,1.5457620226006754,66.0
273,False,False,std,50,8,1,sqrt,100.0,entropy,96.21444104102676,0.7662928669167762,74.90768365060995,1.4277007087878808,39.65
274,False,False,std,200,8,1,sqrt,100.0,entropy,97.17757936639495,0.8782672600443473,75.91724972660771,1.9276020419509348,48.59
275,False,False,std,500,8,1,sqrt,100.0,entropy,97.33723381090512,0.6171004929368251,76.4321403166042,1.161303571884893,66.93
276,False,False,std,50,32,1,sqrt,100.0,entropy,90.40995195991506,0.7553362214696856,74.96958178941892,1.6544941386986172,38.63
277,False,False,std,200,32,1,sqrt,100.0,entropy,91.02799628579832,0.94264286246293,75.69065794642572,1.8701520803483322,47.19
278,False,False,std,500,32,1,sqrt,100.0,entropy,91.2545946801832,0.977792716988746,76.0202363383482,1.6591150338346363,64.76
279,False,False,std,50,2,4,sqrt,100.0,entropy,90.2348627848609,0.9069924246000948,74.49580090670688,1.889697444391478,38.54
280,False,False,std,200,2,4,sqrt,100.0,entropy,91.22887189743881,0.9082060439939987,75.89663116990667,1.7232539142589756,47.66
281,False,False,std,500,2,4,sqrt,100.0,entropy,91.25461589813051,0.7034285677145029,75.75251361652882,1.8857308441366538,64.18
282,False,False,std,50,8,4,sqrt,100.0,entropy,90.2605895459704,1.183756242189442,75.50519710788113,1.7754926927880614,38.89
283,False,False,std,200,8,4,sqrt,100.0,entropy,91.11040811925972,0.5202759316534072,75.54643422128319,2.002489869314858,48.17
284,False,False,std,500,8,4,sqrt,100.0,entropy,91.11039618416437,0.832374550824268,76.12315924702985,1.4537636315230502,66.03
285,False,False,std,50,32,4,sqrt,100.0,entropy,89.23569505884402,0.6386997152581017,75.25783813052757,1.1433740198629851,39.2
286,False,False,std,200,32,4,sqrt,100.0,entropy,89.90519953755484,0.7183663805306771,75.21666472018433,1.3344022446574897,47.23
287,False,False,std,500,32,4,sqrt,100.0,entropy,89.93095149497678,0.6628406112552363,75.67008185843056,1.8879125135890265,63.41
288,False,False,std,50,2,16,sqrt,100.0,entropy,72.07458214568082,0.4105163102774688,59.86849565226625,2.2555960948696896,38.44
289,False,False,std,200,2,16,sqrt,100.0,entropy,72.5999186291721,0.5392431633065305,60.012528268232344,2.0324627736712464,44.61
290,False,False,std,500,2,16,sqrt,100.0,entropy,72.6411026648946,0.4115271739137173,60.424495949547165,1.51689153015952,58.27
291,False,False,std,50,8,16,sqrt,100.0,entropy,72.20337375971152,0.6571884633319636,59.909605359550675,1.3000492965905164,39.18
292,False,False,std,200,8,16,sqrt,100.0,entropy,72.37329769071819,0.28325018526201995,60.19788293501226,1.4482648243152867,44.99
293,False,False,std,500,8,16,sqrt,100.0,entropy,72.45571217642299,0.34544989052092434,60.63066028220455,2.0355891700157067,58.84
294,False,False,std,50,32,16,sqrt,100.0,entropy,72.29604712293917,0.648595863588414,59.723995880535526,0.998177039512039,38.45
295,False,False,std,200,32,16,sqrt,100.0,entropy,72.36300035566583,0.41150300202664325,59.70356843301092,1.79725190933959,45.27
296,False,False,std,500,32,16,sqrt,100.0,entropy,72.53295346135005,0.4496318559477044,60.19788293501226,1.663701057966774,58.49
297,False,False,std,50,2,1,log2,100.0,entropy,99.32528253686021,0.35925614910903686,65.47171053330078,1.4337500056754011,37.88
298,False,False,std,200,2,1,log2,100.0,entropy,99.84548825546833,0.05982335291708448,67.12026075785406,1.7253233189488217,43.52
299,False,False,std,500,2,1,log2,100.0,entropy,99.93304278890821,0.08639811270188692,67.80024844192936,2.053184941630197,55.34
300,False,False,std,50,8,1,log2,100.0,entropy,97.1569661305864,0.5510501500810215,65.69851465701211,1.3861966301988917,37.59
301,False,False,std,200,8,1,log2,100.0,entropy,98.38790810400931,0.3754944073464791,66.74919044029431,1.0946082257405005,43.56
302,False,False,std,500,8,1,log2,100.0,entropy,98.39820543906167,0.4576161267261337,67.6148725407965,1.9118622349545067,55.2
303,False,False,std,50,32,1,log2,100.0,entropy,88.6278936970231,0.7753795060521937,65.6162740080903,1.7554065682170437,37.83
304,False,False,std,200,32,1,log2,100.0,entropy,90.08545793502162,0.6277020064115779,66.77029738711286,2.1770570651699224,43.37
305,False,False,std,500,32,1,log2,100.0,entropy,90.4151065949889,0.5924127512688183,67.7178166838311,1.6248551205474873,54.35
306,False,False,std,50,2,4,log2,100.0,entropy,85.41922287676644,0.8787623802599333,65.12178963126546,1.2487772922109934,37.84
307,False,False,std,200,2,4,log2,100.0,entropy,86.87162054459574,0.5275632161489545,67.20277745336405,1.715147668757344,42.44
308,False,False,std,500,2,4,log2,100.0,entropy,87.39697957215601,0.5150011580842991,66.7700850435835,1.7144677044793517,54.07
309,False,False,std,50,8,4,log2,100.0,entropy,85.4397764370982,1.010260791442116,65.8019259558113,2.6146054737389015,37.89
310,False,False,std,200,8,4,log2,100.0,entropy,86.96434164820485,0.3597098022939518,66.00779300752757,1.8864273991012808,43.34
311,False,False,std,500,8,4,log2,100.0,entropy,87.25790653653345,0.3781601104285828,66.77002134052469,1.2768380629212137,54.39
312,False,False,std,50,32,4,log2,100.0,entropy,84.85780394775823,0.7409605467537692,65.90491256755179,1.8385621222967305,37.45
313,False,False,std,200,32,4,log2,100.0,entropy,86.23295104780854,0.7726426303784739,66.48151018718083,1.608988841450832,43.35
314,False,False,std,500,32,4,log2,100.0,entropy,86.65017280691958,0.46824021266008636,66.66703472878422,1.3261040167906315,54.3
315,False,False,std,50,2,16,log2,100.0,entropy,64.68885736844939,1.2529381834126914,54.862454478855895,2.053072000900168,37.6
316,False,False,std,200,2,16,log2,100.0,entropy,65.43052806431584,0.9270281047206056,54.88269081720407,1.54089672199051,43.52
317,False,False,std,500,2,16,log2,100.0,entropy,65.61077320056557,1.1883983648876335,54.65607780266915,0.9073976523633734,53.08
